,year,quarter,location,economic activity,micro enterprises,small enterprises,medium enterprises,large enterprises,total number of enterprises
4823,2022,1,Al-Madinah Al-Munawwarah Region Office,صيد الأسماك وتربية المائيات,58,2,0,0,60
4824,2022,1,Al-Madinah Al-Munawwarah Region Office,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,68,15,1,0,84
4825,2022,1,Tabuk Region Office,أبحاث الإعلان والسوق,20,0,1,0,21
4826,2022,1,Tabuk Region Office,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,186,28,0,0,214
4827,2022,1,Tabuk Region Office,إصلاح وتركيب الآلات والمعدات,67,2,0,0,69
4828,2022,1,Tabuk Region Office,أنشطة أنتاج الأفلام والبرامج التلفزيونية والتسجيلات الصوتية و نشرالموسيقى,6,0,0,0,6
4829,2022,1,Tabuk Region Office,أنشطة الأمن والتحقيقات,3,0,0,0,3
4830,2022,1,Tabuk Region Office,أنشطة الاستخدام,21,2,0,1,24
4832,2022,1,Tabuk Region Office,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,11,1,0,0,12
4833,2022,1,Tabuk Region Office,أنشطة البرمجة والإذاعة,0,1,0,0,1
4834,2022,1,Tabuk Region Office,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,5,0,0,0,5
4835,2022,1,Tabuk Region Office,أنشطة التشييد المتخصصة,1207,133,3,0,1343
4836,2022,1,Tabuk Region Office,أنشطة الخدمات الشخصية الأخرى,1030,72,1,1,1104
4837,2022,1,Tabuk Region Office,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,16,4,0,0,20
4838,2022,1,Tabuk Region Office,أنشطة العمل الاجتماعي، دون إقامة، لكبار السن وذوي الإعاقة,29,12,1,0,42
4839,2022,1,Tabuk Region Office,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,66,24,1,0,91
4841,2022,1,Tabuk Region Office,أنشطة المكتبات ودور المحفوظات، والمتاحف والأنشطة الثقافية الأخرى,22,7,0,0,29
4842,2022,1,Tabuk Region Office,أنشطة المنظمات ذات العضوية,8,1,0,0,9
4843,2022,1,Tabuk Region Office,أنشطة النشر,8,0,0,0,8
4844,2022,1,Tabuk Region Office,أنشطة تقديم الخدمات للمباني وتجميل المواقع,368,55,6,1,430
4846,2022,1,Tabuk Region Office,أنشطة خدمات الأطعمة والمشروبات,1990,385,24,0,2399
4847,2022,1,Tabuk Region Office,أنشطة خدمات المعلومات,8,2,0,0,10
4849,2022,1,Tabuk Region Office,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,664,35,2,2,703
4850,2022,1,Tabuk Region Office,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,10,8,1,0,19
4851,2022,1,Tabuk Region Office,الإقامة,94,35,3,0,132
4852,2022,1,Tabuk Region Office,الأنشطة الأخرى للتعدين واستغلال المحاجر,7,2,0,0,9
4853,2022,1,Tabuk Region Office,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,55,3,1,0,59
4854,2022,1,Tabuk Region Office,الأنشطة الإيجارية,432,6,0,0,438
4855,2022,1,Tabuk Region Office,الأنشطة البيطرية,10,0,0,0,10
4856,2022,1,Tabuk Region Office,الأنشطة الرياضية وأنشطة التسلية والترفيه,60,10,0,0,70
4857,2022,1,Tabuk Region Office,الأنشطة العقارية,56,8,0,0,64
4858,2022,1,Tabuk Region Office,الأنشطة القانونية وأنشطة المحاسبة,11,0,0,0,11
4859,2022,1,Tabuk Region Office,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,2,0,0,0,2
4860,2022,1,Tabuk Region Office,الأنشطة المهنية والعلمية والتقنية الأخرى,27,1,0,0,28
4861,2022,1,Tabuk Region Office,الاتصالات,18,0,0,0,18
4863,2022,1,Tabuk Region Office,التخزين وأنشطة الدعم للنقل,73,9,0,0,82
4864,2022,1,Tabuk Region Office,التعليم,34,39,17,2,92
4865,2022,1,Tabuk Region Office,الرعاية مع الإقامة,8,0,1,0,9
4866,2022,1,Tabuk Region Office,الصحة البشرية,26,48,10,1,85
4868,2022,1,Tabuk Region Office,الصناعة التحويلية الأخرى,12,1,0,0,13
4869,2022,1,Tabuk Region Office,الطباعة واستنساخ وسائط الأعلام المسجّلة,30,7,0,0,37
4870,2022,1,Tabuk Region Office,النقل البري و النقل عبر الأنابيب,497,69,5,0,571
4871,2022,1,Tabuk Region Office,النقل الجوي,9,3,3,0,15
4872,2022,1,Tabuk Region Office,النقل المائي,12,1,0,0,13
4873,2022,1,Tabuk Region Office,الهندسة المدنية,15,2,0,0,17
4874,2022,1,Tabuk Region Office,تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية,2231,291,14,1,2537
4875,2022,1,Tabuk Region Office,تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية,609,108,6,0,723
4876,2022,1,Tabuk Region Office,تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية,1056,131,1,0,1188
4877,2022,1,Tabuk Region Office,تجميع المياه ومعالجتها وتوصيلها,39,3,0,0,42
4878,2022,1,Tabuk Region Office,تشييد المباني,2312,359,25,5,2701
4882,2022,1,Tabuk Region Office,صناعة الآلات والمعدات غير المصنفة في موضع أخر,18,2,0,0,20
4883,2022,1,Tabuk Region Office,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,33,1,0,0,34
4884,2022,1,Tabuk Region Office,صناعة معدات النقل الأخرى,3,1,0,0,4
4885,2022,1,Tabuk Region Office,صنع الأثاث,165,19,0,0,184
4886,2022,1,Tabuk Region Office,صنع الحواسيب والمنتجات الإلكترونية والبصرية,38,4,1,0,43
4887,2022,1,Tabuk Region Office,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,92,23,0,0,115
4888,2022,1,Tabuk Region Office,صنع الفلزات القاعدية,24,3,1,0,28
4889,2022,1,Tabuk Region Office,صُنع المشروبات,26,7,1,0,34
4890,2022,1,Tabuk Region Office,صنع المعدات الكهربائية,44,4,0,0,48
4891,2022,1,Tabuk Region Office,صُنع الملبوسات,648,34,0,0,682
4894,2022,1,Tabuk Region Office,صُنع المنتجات الغذائية,217,43,3,2,265
4895,2022,1,Tabuk Region Office,صُنع المنسوجات,44,12,0,0,56
4896,2022,1,Tabuk Region Office,صُنع المواد الكيميائية والمنتجات الكيميائية,22,8,0,0,30
4898,2022,1,Tabuk Region Office,صُنع منتجات التبغ,5,0,0,0,5
4900,2022,1,Tabuk Region Office,صنع منتجات المعادن اللافلزية الأخرى,51,25,1,0,77
4901,2022,1,Tabuk Region Office,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),173,36,1,1,211
4902,2022,1,Tabuk Region Office,صيد الأسماك وتربية المائيات,44,9,0,0,53
4903,2022,1,Tabuk Region Office,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,21,4,0,0,25
4904,2022,1,Jazan Region Office,أبحاث الإعلان والسوق,32,5,0,0,37
4905,2022,1,Jazan Region Office,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,190,9,0,0,199
4906,2022,1,Jazan Region Office,إصلاح وتركيب الآلات والمعدات,184,6,0,0,190
4907,2022,1,Jazan Region Office,أنشطة أنتاج الأفلام والبرامج التلفزيونية والتسجيلات الصوتية و نشرالموسيقى,11,0,0,0,11
4911,2022,1,Jazan Region Office,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,14,0,0,0,14
4913,2022,1,Jazan Region Office,أنشطة التشييد المتخصصة,1451,150,6,0,1607
4914,2022,1,Jazan Region Office,أنشطة الخدمات الشخصية الأخرى,1369,77,0,0,1446
4915,2022,1,Jazan Region Office,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,26,6,0,0,32
4916,2022,1,Jazan Region Office,أنشطة العمل الاجتماعي، دون إقامة، لكبار السن وذوي الإعاقة,32,29,2,0,63
4918,2022,1,Jazan Region Office,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,72,22,2,0,96
4919,2022,1,Jazan Region Office,أنشطة المكاتب الرئيسية ، وألأنشطة الاستشارية في مجال الإدارة,28,4,0,0,32
4921,2022,1,Jazan Region Office,أنشطة المنظمات ذات العضوية,32,5,0,0,37
4922,2022,1,Jazan Region Office,أنشطة النشر,19,2,0,0,21
4923,2022,1,Jazan Region Office,أنشطة تقديم الخدمات للمباني وتجميل المواقع,412,77,2,0,491
4925,2022,1,Jazan Region Office,أنشطة خدمات الأطعمة والمشروبات,3588,558,18,0,4164
4926,2022,1,Jazan Region Office,أنشطة خدمات المعلومات,14,2,0,0,16
4927,2022,1,Jazan Region Office,أنشطة خدمات دعم التعدين,10,4,0,0,14
4928,2022,1,Jazan Region Office,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,583,31,1,0,615
4930,2022,1,Jazan Region Office,الإقامة,219,48,5,0,272
4932,2022,1,Jazan Region Office,الأنشطة الأخرى للتعدين واستغلال المحاجر,13,5,0,0,18
4933,2022,1,Jazan Region Office,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,48,2,0,0,50
4934,2022,1,Jazan Region Office,الأنشطة الإيجارية,1250,27,1,0,1278
4935,2022,1,Jazan Region Office,الأنشطة البيطرية,7,5,0,0,12
4936,2022,1,Jazan Region Office,الأنشطة الرياضية وأنشطة التسلية والترفيه,50,8,1,0,59
4937,2022,1,Jazan Region Office,الأنشطة العقارية,78,11,0,2,91
4940,2022,1,Jazan Region Office,الأنشطة المهنية والعلمية والتقنية الأخرى,29,2,0,0,31
4942,2022,1,Jazan Region Office,الاتصالات,21,3,0,0,24
4944,2022,1,Jazan Region Office,التخزين وأنشطة الدعم للنقل,83,16,3,1,103
4945,2022,1,Jazan Region Office,التعليم,45,33,4,0,82
4947,2022,1,Jazan Region Office,الرعاية مع الإقامة,9,3,0,0,12
4948,2022,1,Jazan Region Office,الصحة البشرية,46,71,12,2,131
4951,2022,1,Jazan Region Office,الطباعة واستنساخ وسائط الأعلام المسجّلة,16,4,0,0,20
4952,2022,1,Jazan Region Office,النقل البري و النقل عبر الأنابيب,368,33,2,0,403
4955,2022,1,Jazan Region Office,الهندسة المدنية,24,3,2,0,29
4956,2022,1,Jazan Region Office,تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية,4217,538,18,1,4774
4957,2022,1,Jazan Region Office,تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية,1447,297,16,0,1760
4958,2022,1,Jazan Region Office,تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية,1622,163,5,1,1791
4959,2022,1,Jazan Region Office,تجميع المياه ومعالجتها وتوصيلها,56,6,1,1,64
4960,2022,1,Jazan Region Office,تشييد المباني,2842,428,33,1,3304
4961,2022,1,Jazan Region Office,تعدين ركازات الفلزات,24,6,0,0,30
4963,2022,1,Jazan Region Office,توصيل الكهرباء والغاز والبخار وتكييف الهواء,14,8,1,0,23
4964,2022,1,Jazan Region Office,صناعة الآلات والمعدات غير المصنفة في موضع أخر,39,2,0,0,41
4965,2022,1,Jazan Region Office,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,84,4,0,0,88
4967,2022,1,Jazan Region Office,صنع الأثاث,216,12,0,0,228
4968,2022,1,Jazan Region Office,صنع الحواسيب والمنتجات الإلكترونية والبصرية,40,8,0,0,48
4969,2022,1,Jazan Region Office,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,170,15,0,0,185
4970,2022,1,Jazan Region Office,صنع الفلزات القاعدية,61,12,1,2,76
4971,2022,1,Jazan Region Office,صُنع المشروبات,17,5,3,1,26
4972,2022,1,Jazan Region Office,صنع المعدات الكهربائية,74,5,0,0,79
4973,2022,1,Jazan Region Office,صُنع الملبوسات,442,40,0,0,482
4974,2022,1,Jazan Region Office,صُنع المنتجات الجلدية والمنتجات ذات الصلة,54,1,0,0,55
4976,2022,1,Jazan Region Office,صُنع المنتجات الغذائية,303,73,5,0,381
4978,2022,1,Jazan Region Office,صُنع المواد الكيميائية والمنتجات الكيميائية,38,9,2,0,49
4980,2022,1,Jazan Region Office,صنع فحم الكوك والمنتجات النفطية المكررة,2,0,0,0,2
4982,2022,1,Jazan Region Office,صنع منتجات المطاط واللدائن,11,8,1,0,20
4983,2022,1,Jazan Region Office,صنع منتجات المعادن اللافلزية الأخرى,132,44,14,1,191
4984,2022,1,Jazan Region Office,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),501,17,1,0,519
